item,itemLabel,parti,partiLabel
http://www.wikidata.org/entity/Q118341,Jürg Stahl,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q125433,Martin Landolt,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland
http://www.wikidata.org/entity/Q66547307,Barbara Schaffner,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q1162786,Daniel Stolz,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q71782088,Simone de Montmollin,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q71813104,Marie-France Roth Pasquier,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q21268698,Barbara Keller-Inhelder,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q23059252,Priska Seiler Graf,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q113636356,Nicole Barandun,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q18018671,Beat Walti,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q73746500,Monika Rüegger,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q74519,Jürg Grossen,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q1883801,Magdalena Martullo-Blocher,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q64440993,Martin Hübscher,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q1955511,Mustafa Atici,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1264296,Hans-Ueli Vogt,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q71788578,Christophe Clivaz,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q71815070,François Pointet,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q72063373,Stéfanie Prezioso,http://www.wikidata.org/entity/Q20012603,Ensemble à gauche
http://www.wikidata.org/entity/Q123158072,Nadine Gobet,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q123165595,Walter Gartmann,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q123177558,Thomas Stettler,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q123485381,Vroni Thalmann-Bieri,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q121172,Hugues Hiltpold,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q118308,Christian Levrat,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q118550,Fathi Derder,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q118550,Fathi Derder,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q120742,Isabelle Moret,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q1904632,Martin Naef,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q47250749,Yvonne Bürgin,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q58790423,Natalie Imboden,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q21032279,Priska Wismer-Felder,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q18132152,Nik Gugger,http://www.wikidata.org/entity/Q667718,Evangelical People's Party of Switzerland
http://www.wikidata.org/entity/Q115891,Christophe Darbellay,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q118497,Adèle Thorens Goumaz,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q119410,Peter Keller,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q21294744,Géraldine Marchand-Balet,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q21294822,Franz Ruppen,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q118133515,Thomas Bläsi,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q123154718,Regina Durrer-Knobel,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q123157373,Isabelle Chappuis,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q123912951,Pius Kaufmann,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q1497859,Reto Nause,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q74657043,Judith Bellaïche,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q77074759,Andreas Gafner,http://www.wikidata.org/entity/Q667836,Federal Democratic Union of Switzerland
http://www.wikidata.org/entity/Q77074965,Thomas Rechsteiner,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q120133,Laurent Favre,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q120133,Laurent Favre,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland
http://www.wikidata.org/entity/Q122902,Isabelle Chevalley,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q125383,Chantal Galladé,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q61596185,Gabriela Suter,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q805606,Balthasar Glättli,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q825146,Bernhard Guhl,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland
http://www.wikidata.org/entity/Q21180030,Mauro Tuena,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q123155359,Cyril Aellen,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q123158457,Didier Calame,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q1417673,Gregor Rutz,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q77074962,Katja Christ,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q63453,Ursula Wyss,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q120724,Roger Nordmann,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q120954,Cesla Amarelle,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q121347,Sebastian Frehner,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q2221105,Sandra Sollberger-Muff,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q123183561,Simona Brizzi,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q117400,Ada Marra,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q74429417,Isabelle Pasquier,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q115614,Toni Brunner,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q64764966,Marc Jost,http://www.wikidata.org/entity/Q667718,Evangelical People's Party of Switzerland
http://www.wikidata.org/entity/Q20192072,Min Li Marti,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q21294613,Marco Chiesa,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q1475381,Olivier Feller,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q3259501,Lorenzo Quadri,http://www.wikidata.org/entity/Q668101,Ticino League
http://www.wikidata.org/entity/Q118535,Christa Markwalder,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q2425986,Thomas Maier,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q71794148,Sidney Kamerzin,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q71813085,Sophie Michaud Gigon,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q71825194,Damien Cottier,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q72102985,Sandra Locher Benguerel,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q72154488,Jörg Mäder,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q123259454,Andrea Zryd,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1355143,Philipp Kutter,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q23060472,Thierry Burkart,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q74410576,Valentine Python,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q76435729,Florence Brenzikofer,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q117165,Natalie Rickli,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q120106,Antonio Hodgers,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q1307140,Stefan Müller-Altermatt,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q71792676,Delphine Klopfenstein Broggini,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q72012369,Gerhard Andrey,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q21180065,Barbara Steinemann,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q1416853,Petra Gössi,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q23060461,Angelo Barrile,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q121166,Andrea Geissbühler,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q116100,Pascale Bruderer,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q117269,Norman Gobbi,http://www.wikidata.org/entity/Q668101,Ticino League
http://www.wikidata.org/entity/Q1824984,Lilian Studer,http://www.wikidata.org/entity/Q667718,Evangelical People's Party of Switzerland
http://www.wikidata.org/entity/Q30150159,Simon Michel,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q3571733,Yannick Buttet,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q112195562,Alexandre Berthoud,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q23060463,Jonas Fricker,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q73417223,Esther Friedli,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q74657073,Melanie Mettler,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q77074847,Lars Guggisberg,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q117805,Jasmin Hutter,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q120634,Beat Arnold,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q120881,Evi Allemann,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q60485089,Philipp Matthias Bregy,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q71822625,Fabien Fivaz,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q72089261,Céline Widmer,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q18413490,Valérie Piller Carrard,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q77074968,Maja Riniker,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q118489,Jean Christophe Schwaab,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q118524,Kathrin Bertschy,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q118558,Thomas Aeschi,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q120883,Céline Amaudruz,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q58894782,Daniel Frei,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q2431095,Tiana Angelina Moser,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q979785,Patrick Hässig,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q21264986,David Zuberbühler,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q21283173,Manfred Bühler,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q21294587,Michaël Buffat,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q123174536,Martine Docourt,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q15809769,Flavia Wasserfallen,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1528504,Michael Götte,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q117105,Nadja Umbricht Pieren,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q118359,Bastien Girod,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q493598,Andrea Caroni,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q30118254,Samuel Bendahan,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q55669433,Adrian Wüthrich,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q61807649,Kilian Baumann,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q67942617,Marionna Schlatter,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q19840724,Marcel Dobler,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q18630717,Sibel Arslan,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q123165852,Roman Hug,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q123353243,Nina Fehr Düsel,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q1447989,Martin Candinas,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q77073222,Manuel Strupler,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q73883,Christian Wasserfallen,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q121862,Erich Hess,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q71799433,Christian Dandrès,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q71800029,Vincent Maitre,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q71800029,Vincent Maitre,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q21180915,Marcel Dettling,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q106240065,Michael Graber,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q77073224,Alex Farinelli,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q77073233,Piero Marchesi,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q116891,Lukas Reimann,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q61196213,Benjamin Giezendanner,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q63686528,Nicolas Rochat Fernandez,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q15123025,Rebecca Ruiz,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q71716789,Christine Badertscher,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q21268794,Christian Imark,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q123156900,Jean Tschopp,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q15818580,Guillaume Barazzone,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q15833802,Marco Romano,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q72112238,Greta Gysin,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q110634549,Raphaël Mahaim,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q123156795,Jessica Jaccoud,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q2647135,Aline Trede,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q867613,Nadine Masshardt,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q71934847,Martina Bircher,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q19365452,Jon Pult,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q15805663,Diana Gutjahr,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q16669767,Philippe Nantermod,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q1176389,David Roth,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1231245,Hasan Candan,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q117904,Cédric Wermuth,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q71822599,Baptiste Hurni,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q57550766,Dominik Blunschy,http://www.wikidata.org/entity/Q100934025,The Centre
http://www.wikidata.org/entity/Q59140652,Corina Gredig,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland
http://www.wikidata.org/entity/Q19502656,Irène Kälin,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q23059253,Mattea Meyer,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q3298593,Mathias Reynard,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q76468675,Stefanie Heimgartner,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q29803308,Simon Stadler,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party
http://www.wikidata.org/entity/Q21152666,Lisa Mazzone,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q123155865,Markus Schnyder,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q71795735,Léonore Porchet,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q118385282,Estelle Revaz,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q16064320,Fabian Molina,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q24706368,Tamara Funiciello,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q71957069,Franziska Ryser,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q20676035,Benjamin Fischer,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q107377457,Farah Rumy,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q1933122,Mike Egger,http://www.wikidata.org/entity/Q385258,Swiss People's Party
http://www.wikidata.org/entity/Q71974203,Meret Schneider,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland
http://www.wikidata.org/entity/Q30017107,Andri Silberschmidt,http://www.wikidata.org/entity/Q202638,FDP.The Liberals
http://www.wikidata.org/entity/Q59615268,Samira Marti,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland
http://www.wikidata.org/entity/Q123337625,Katja Riem,http://www.wikidata.org/entity/Q385258,Swiss People's Party
