item;itemLabel;;;;;;;
http://www.wikidata.org/entity/Q2543559;Walter Baumann;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q385258;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q64719;Läufelfingen
http://www.wikidata.org/entity/Q2543559;Walter Baumann;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q477228;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q63939;Baden
http://www.wikidata.org/entity/Q2544436;Walter Gerosa;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q550295;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q67450;Busswil bei Melchnau
http://www.wikidata.org/entity/Q2644613;Alfred Abegg;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q65649;Courtelary
http://www.wikidata.org/entity/Q78074613;Hermann Wanner;http://www.wikidata.org/entity/Q6581097;1914;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q15815120;Hennens
http://www.wikidata.org/entity/Q118201;Georges-André Chevallaz;http://www.wikidata.org/entity/Q6581097;1915;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q68230;Meyrin
http://www.wikidata.org/entity/Q15436325;Casimir Huber;http://www.wikidata.org/entity/Q6581097;1915;http://www.wikidata.org/entity/Q550295;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q52300;Bussigny
http://www.wikidata.org/entity/Q15621554;Walter Bräm;http://www.wikidata.org/entity/Q6581097;1915;http://www.wikidata.org/entity/Q550295;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q65309;Menziken
http://www.wikidata.org/entity/Q1579071;Hans Conzett;http://www.wikidata.org/entity/Q6581097;1915;http://www.wikidata.org/entity/Q385258;http://www.wikidata.org/entity/Q279350;Standard High German;http://www.wikidata.org/entity/Q66390;Saint-Imier
http://www.wikidata.org/entity/Q1579071;Hans Conzett;http://www.wikidata.org/entity/Q6581097;1915;http://www.wikidata.org/entity/Q477228;http://www.wikidata.org/entity/Q279350;Standard High German;http://www.wikidata.org/entity/Q818824;Maroua
